sample_id,word_index,char_start,char_end,original_fragment,apostrophe_normalized_fragment,spoken_word,bert_positions,normalization
-s9qJ7ATP7w$_$5,14,67,70,has,has,has,[16],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,15,71,75,gone,gone,gone,[17],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,16,76,81,wrong,wrong,wrong,[18],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,17,82,85,for,for,for,[19],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$5,18,86,88,me,me,me,[20],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$4,0,0,1,I,I,i,[1],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$4,1,2,6,have,have,have,[2],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$4,2,7,11,lost,lost,lost,[3],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$4,3,12,14,at,at,at,[4],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$4,4,15,25,everything,everything,everything,[5],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$4,5,26,29,you,you,you,[6],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$4,6,30,33,can,can,can,[7],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$4,7,34,41,imagine,imagine,imagine,[8],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$4,8,43,52,seriously,seriously,seriously,[10],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,0,0,1,I,I,i,[1],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,1,2,6,used,used,used,[2],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,2,7,9,to,to,to,[3],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,3,10,14,work,work,work,[4],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,4,15,18,for,for,for,[5],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,5,19,25,Warren,Warren,warren,[6],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,6,26,30,Avis,Avis,avis,"[7, 8]",lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,7,32,35,the,the,the,[10],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,8,36,39,guy,guy,guy,[11],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,9,40,43,who,who,who,[12],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,10,44,51,started,started,started,[13],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,11,52,56,Avis,Avis,avis,"[14, 15]",lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,12,57,61,Rent,Rent,rent,[16],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,13,62,63,a,a,a,[17],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,14,64,67,Car,Car,car,[18],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,15,69,72,and,and,and,[20],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,16,73,75,he,he,he,[21],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,17,76,80,said,said,said,[22],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,18,81,83,to,to,to,[23],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,19,84,86,me,me,me,[24],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,20,87,90,one,one,one,[25],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,21,91,94,day,day,day,[26],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,22,97,103,Robert,Robert,robert,[29],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,23,106,112,what's,what's,what's,"[32, 33, 34]",lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,24,113,116,the,the,the,[35],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,25,117,124,purpose,purpose,purpose,[36],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,26,125,127,of,of,of,[37],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$7,27,128,136,business,business,business,[38],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$6,0,0,3,But,But,but,[1],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$6,1,4,5,I,I,i,[2],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$6,2,6,10,just,just,just,[3],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$6,3,11,15,kept,kept,kept,[4],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$6,4,16,21,going,going,going,[5],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,0,2,5,And,And,and,[2],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,1,6,7,I,I,i,[3],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,2,8,12,said,said,said,[4],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,3,15,17,Oh,Oh,oh,[7],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,4,19,23,make,make,make,[9],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,5,24,25,a,a,a,[10],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,6,26,32,profit,profit,profit,[11],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,7,34,37,and,and,and,[13],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,8,38,41,all,all,all,[14],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,9,42,47,these,these,these,[15],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,10,48,53,other,other,other,[16],lowercase / apostrophe normalization
-s9qJ7ATP7w$_$8,11,54,60,things,things,things,[17],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,0,0,2,it,it,it,[1],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,1,3,8,comes,comes,comes,[2],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,2,9,13,with,with,with,[3],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,3,14,17,the,the,the,[4],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,4,18,28,assistance,assistance,assistance,[5],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,5,29,32,and,and,and,[6],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,6,33,42,agitation,agitation,agitation,[7],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,7,43,45,of,of,of,[8],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,8,46,52,states,states,states,[9],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,9,53,56,and,and,and,[10],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,10,57,64,regimes,regimes,regimes,[11],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,11,66,75,Yesterday,Yesterday,yesterday,[13],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,12,76,80,Iran,Iran,iran,[14],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,13,81,90,announced,announced,announced,[15],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,14,91,95,that,that,that,[16],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,15,96,98,it,it,it,[17],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,16,99,103,will,will,will,[18],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,17,104,111,finance,finance,finance,[19],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,18,112,115,the,the,the,[20],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,19,116,124,families,families,families,[21],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,20,125,127,of,of,of,[22],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,21,128,131,the,the,the,[23],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,22,132,142,terrorists,terrorists,terrorists,[24],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,23,143,146,and,and,and,[25],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,24,147,156,murderers,murderers,murderers,[26],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,25,157,161,this,this,this,[27],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,26,162,167,shows,shows,shows,[28],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,27,168,172,that,that,that,[29],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,28,173,177,Iran,Iran,iran,[30],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,29,179,183,even,even,even,[32],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,30,184,189,after,after,after,[33],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,31,190,193,the,the,the,[34],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,32,194,201,nuclear,nuclear,nuclear,[35],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,33,202,211,agreement,agreement,agreement,[36],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,34,213,215,is,is,is,[38],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,35,216,226,continuing,continuing,continuing,[39],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,36,227,229,to,to,to,[40],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,37,230,233,aid,aid,aid,[41],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,38,234,243,terrorism,terrorism,terrorism,[42],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,39,245,254,including,including,including,[44],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,40,255,266,Palestinian,Palestinian,palestinian,[45],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,41,267,276,terrorism,terrorism,terrorism,[46],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,42,278,287,Hezbollah,Hezbollah,hezbollah,[48],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,43,288,297,terrorism,terrorism,terrorism,[49],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,44,298,301,and,and,and,[50],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,45,302,305,its,its,its,[51],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,46,306,316,assistance,assistance,assistance,[52],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,47,317,319,to,to,to,[53],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$1,48,320,325,Hamas,Hamas,hamas,[54],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,0,0,9,Yesterday,Yesterday,yesterday,[1],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,1,10,15,Eliav,Eliav,eliav,"[2, 3]",lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,2,16,22,Gelman,Gelman,gelman,"[4, 5]",lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,3,23,27,lost,lost,lost,[6],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,4,28,31,his,his,his,[7],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,5,32,36,life,life,life,[8],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,6,37,39,in,in,in,[9],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,7,40,47,another,another,another,[10],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,8,48,57,terrorist,terrorist,terrorist,[11],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,9,58,64,attack,attack,attack,[12],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,10,66,69,not,not,not,[14],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,11,70,72,by,by,by,[15],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,12,73,76,the,the,the,[16],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,13,77,85,students,students,students,[17],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,14,86,88,of,of,of,[18],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,15,89,98,terrorism,terrorism,terrorism,[19],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,16,100,103,but,but,but,[21],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,17,104,106,by,by,by,[22],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,18,107,112,those,those,those,[23],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,19,113,116,who,who,who,[24],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,20,117,122,teach,teach,teach,[25],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,21,123,132,terrorism,terrorism,terrorism,[26],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,22,134,135,a,a,a,[28],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,23,136,147,Palestinian,Palestinian,palestinian,[29],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$5,24,148,155,teacher,teacher,teacher,[30],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,0,0,9,Therefore,Therefore,therefore,[1],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,1,11,14,the,the,the,[3],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,2,15,20,world,world,world,[4],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,3,21,26,needs,needs,needs,[5],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,4,27,29,to,to,to,[6],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,5,30,35,stand,stand,stand,[7],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,6,36,40,with,with,with,[8],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,7,41,47,Israel,Israel,israel,[9],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,8,48,55,against,against,against,[10],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,9,56,60,this,this,this,[11],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,10,61,71,incitement,incitement,incitement,"[12, 13, 14]",lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,11,73,78,which,which,which,[16],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,12,79,81,is,is,is,[17],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,13,82,85,the,the,the,[18],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,14,86,92,number,number,number,[19],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,15,93,96,one,one,one,[20],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,16,97,102,cause,cause,cause,[21],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,17,103,105,of,of,of,[22],lowercase / apostrophe normalization
-yRb-Jum7EQ$_$6,18,106,115,terrorism,terrorism,terrorism,[23],lowercase / apostrophe normalization
